basin_id,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,perm_verylow_glob,perm_low_glob,perm_medium_glob,perm_high_glob,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,perm_high_cont,perm_medium_cont,perm_low_cont,perm_verylow_cont,lit_fra_Conglomerates,lit_fra_Conglomerates and sands,lit_fra_Gravels,lit_fra_Sands,lit_fra_Sandstones,lit_fra_Sandstones and sands,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean
GB000253,37011,Chelmer at Churchend,GB,GB_NRFA,Chelmer at Churchend,0.37,51.88,0.37,51.88,51.8,72.78,72.794,0,-0.019236053860945,1963-07-30,2021-09-30,59,699,21241,11693,7.0,0.0,21241.0,0.0,B,,1013,1,['GB000253'],0.427,0.271,1.783,2.696,0.493,131.138,24.027,0.059,1.662,19.792,2.378,64.861,8.515,0.0,1.558,1.949,1.251,0.039,0.018,17.798,1.185,1.0,243.904,4.443,4.0,126.062,96.221,53.513,1.71,89.378,0.0,0.699,0.124,10,1.064,0.0,0.0,28.907,71.092,0.0,71.092,16.032,12.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,11.099,0.0,88.863,0.0,0.0,0.0,0.039,0.0,0.0,130.0,130.0,130.0,41.668,28.829,29.132,42.039,9.658,1.293,1.217,0.082,0.538,0.009,0.915,0.063,0.011,0.0,0.978,0.0,0.0,0.0,0.0,0.0,1.533,1.32,1.309,4.0
DEHE0973,25831605,lollar,DE,DE_HE,Lumda,8.717711472861733,50.65046848655303,8.717711472861733,50.65046848655303,163.26,128.9,126.993,0,1.479441427463158,1960-11-01,2023-11-01,64,757,23011,23011,0.0,0.0,23011.0,0.0,B,,1,1,['DEHE0973'],0.589,0.31,1.454,1.791,0.554,143.23,30.18,0.129,1.937,10.134,2.252,11.937,5.123,0.0,1.903,2.063,1.084,0.113,0.043,18.341,1.154,4.0,236.125,4.256,3.0,395.107,285.191,165.246,3.989,43.807,0.386,0.571,0.176,9,2.261,70.906,0.0,20.705,8.389,0.0,8.389,20.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.906,29.275,0.0,0.0,70.72537332954795,0.0,0.0,0.255,24.029,4.991,0.0,123.6,130.0,30.0,55.121,40.928,38.176,20.896,5.512,1.408,1.006,0.172,0.606,0.063,0.224,0.338,0.372,0.0,0.562,0.0,0.0,0.0,0.0,0.0,3.974,0.487,0.009,17.0
FR003265,A701061001,La Moselle Ã  Custines,FR,FR_EAUFRANCE,La Moselle à Custines,6.12175,48.789668,6.12175,48.789668,184,6830.0,6822.714,0,0.1066764275256231,1973-01-26,2023-09-30,51,609,18509,14152,1.0,17828.0,662.0,19.0,A,,1,68,"['FR000124', 'FR000125', 'FR000126', 'FR000127', 'FR000128', 'FR000129', 'FR000130', 'FR000131', 'FR000132', 'FR000133', 'FR000134', 'FR000135', 'FR000136', 'FR000137', 'FR000138', 'FR000139', 'FR000140', 'FR000141', 'FR000142', 'FR000143', 'FR000144', 'FR000145', 'FR000146', 'FR000147', 'FR000148', 'FR000149', 'FR000150', 'FR000151', 'FR000152', 'FR000153', 'FR000154', 'FR000155', 'FR000156', 'FR000157', 'FR000158', 'FR000159', 'FR000160', 'FR003234', 'FR003235', 'FR003236', 'FR003237', 'FR003238', 'FR003239', 'FR003240', 'FR003241', 'FR003242', 'FR003243', 'FR003244', 'FR003245', 'FR003246', 'FR003247', 'FR003248', 'FR003249', 'FR003250', 'FR003251', 'FR003252', 'FR003253', 'FR003254', 'FR003255', 'FR003256', 'FR003257', 'FR003258', 'FR003259', 'FR003260', 'FR003261', 'FR003262', 'FR003263', 'FR003264', 'FR003265']",1.378,0.507,1.451,2.588,0.603,136.347,21.663,0.241,4.293,3.828,2.383,28.618,5.154,0.0,2.749,2.137,0.777,-0.075,0.039,14.736,1.199,2.0,212.437,3.907,1.0,1350.794,399.333,183.457,5.811,45.216,9.767,0.604,0.181,8,1.772,12.725,5.058,55.744,26.474,9.148,17.326,17.911,37.833,5.058,0.0,0.0,0.0,0.0,0.0,11.197,0.265,0.654,0.609,24.444,46.973,10.736,17.846,0.0,0.0,7.768,0.0,16.676,0.0,115.386,130.0,30.0,48.623,46.768,25.888,27.344,7.854,1.392,2.024,0.188,0.649,0.060000000000000005,0.185,0.28200000000000003,0.429,0.03,0.467,3.0,3.0,38.0,13.3,104.73,4.006,0.979,1.406,29.0
ITTO0382,TOS02004286,Mutigliano,IT,IT_TOS,Freddana,10.48418641,43.88176344,10.4841864109039,43.8817634490254,33.94,49.0,50.782,0,-3.636734693877544,2006-01-01,2022-12-31,14,115,2994,630,3215.0,2777.0,4.0,366.0,E,,1493,1,['ITTO0382'],2.371,0.572,1.626,3.489,0.422,,,0.272,8.985,24.155,2.506,102.231,9.311,0.0,3.531,2.743,0.777,-0.426,0.002,23.363,1.323,1.0,254.762,5.86,4.0,793.977,261.756,35.699,15.192,3.767,51.137,0.587,0.141,8,0.929,0.0,0.0,99.14099999999999,0.859,0.0,0.859,20.624,78.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.785,18.086000000000002,79.13,0.0,0.0,0.0,2.785,0.0,0.0,0.0,128.462,130.0,50.0,56.507,37.788,35.038,27.173,9.615,1.372,0.98,0.284,0.756,0.024,0.006,0.238,0.731,0.0,0.244,0.0,0.0,0.0,0.0,0.0,0.59,,,8.0
CZ000147,153800,Hrachov,CZ,CZ_CHMU,Brzina,14.3013547711066,49.6614312021566,14.3013547711066,49.6614312021566,,133.24,133.24,0,0.0,1984-11-01,2021-12-31,38,446,13575,13575,0.0,0.0,13575.0,0.0,B,,3,1,['CZ000147'],0.295,0.196,1.622,2.467,0.596,171.972,42.725,0.016,0.921,5.57,3.286,57.633,11.455,0.003,1.499,2.11,1.408,0.537,0.075,18.641,1.221,4.0,252.739,4.402,1.0,710.772,476.419,290.082,6.211,19.9,2.384,0.616,0.144,6,1.144,19.726,44.927,4.351,30.996,0.0,30.996,0.0,4.351,1.725,43.202,0.0,0.0,0.0,0.0,19.726,0.0,0.0,0.0,0.0,0.0,36.201,63.799,0.0,0.0,0.0,0.0,0.0,0.0,123.333,130.0,50.0,44.897,61.697,24.417,13.886,9.167,1.515,1.086,0.149,0.582,0.01,0.339,0.359,0.293,0.0,0.698,0.0,0.0,0.0,0.0,0.0,7.184,0.0,0.0,1.0
FR004266,O679333002,La GÃ©lise Ã  MÃ©zin,FR,FR_EAUFRANCE,La Gélise à Mézin,0.247458,44.057386,0.247458,44.057386,0,824.0,786.207,0,4.586529126213593,1923-10-02,2006-05-22,59,680,20676,13994,9508.0,20675.0,0.0,1.0,E,['FR004265'],541,3,"['FR004263', 'FR004264', 'FR004266']",0.528,0.234,2.087,2.834,0.516,147.579,25.28,0.028,2.076,16.861,3.0,52.112,11.563,0.003,2.221,2.663,1.199,-0.127,0.004,17.784,1.241,2.0,235.445,4.539,4.0,277.646,146.218,57.483,3.023,57.608,0.013,0.462,0.21,9,17.849,0.0,0.0,84.973,15.027,15.027,0.0,53.845,31.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.045,58.95399999999999,0.0,0.0,0.0,26.186,3.973,10.886,0.0,0.0,121.236,130.0,30.0,52.865,43.078,35.601,21.321,4.622,1.439,1.114,0.138,0.622,0.008,0.209,0.487,0.262,0.029,0.696,1.0,1.0,5.0,1.2,5.06,0.393,41.617,58.529,3.0
GB000666,94001,Ewe at Poolewe,GB,GB_NRFA,Ewe at Poolewe,-5.6,57.76,-5.6,57.76,4.6,441.21,441.086,0,0.0281045307223242,1970-10-19,2021-09-30,52,612,18610,18610,0.0,0.0,18610.0,0.0,B,,1189,1,['GB000666'],5.809,0.986,1.063,2.31,0.639,131.62,20.17,1.101,14.685,0.039,2.0,21.197,11.25,0.0,5.42,1.354,0.25,-0.303,0.041,7.896,1.224,2.0,133.512,2.917,3.0,991.447,311.241,5.771,11.901,16.211,30.285,0.557,0.163,10,1.134,7.928,39.489,3.771,41.228,0.0,41.228,3.585,0.186,39.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.928,33.712,10.33,41.89,14.068,0.0,0.0,0.0,0.0,33.712,0.0,72.864,130.0,0.0,81.998,34.998,24.85,25.607,3.843,0.85,10.911,0.075,0.426,0.0,0.0,0.006,0.020999999999999998,0.315,0.006,0.0,0.0,9.0,31.33,673.65,14.123,0.0,0.0,1.0
FR004303,O820151001,Le Lot Ã  BouziÃ¨s,FR,FR_EAUFRANCE,Le Lot à Bouziès,1.642719,44.485447,1.642719,44.485447,0,8768.0,8765.131,0,0.0327212591240944,2012-01-01,2023-09-30,12,139,3810,979,481.0,0.0,2142.0,1668.0,D,,541,80,"['FR004274', 'FR004275', 'FR004276', 'FR004277', 'FR004278', 'FR004279', 'FR004280', 'FR004281', 'FR004282', 'FR004283', 'FR004284', 'FR004285', 'FR004286', 'FR004287', 'FR004288', 'FR004289', 'FR004290', 'FR004291', 'FR004292', 'FR004293', 'FR004294', 'FR004295', 'FR004296', 'FR004297', 'FR004298', 'FR004299', 'FR004300', 'FR004301', 'FR004302', 'FR001789', 'FR001790', 'FR001791', 'FR001792', 'FR001793', 'FR001794', 'FR001795', 'FR001796', 'FR001797', 'FR001798', 'FR001799', 'FR001800', 'FR001801', 'FR001802', 'FR001803', 'FR001804', 'FR001805', 'FR001806', 'FR001807', 'FR001808', 'FR001809', 'FR001810', 'FR001811', 'FR001812', 'FR001813', 'FR001814', 'FR001815', 'FR001816', 'FR001817', 'FR001818', 'FR001819', 'FR001820', 'FR001821', 'FR001822', 'FR001823', 'FR001824', 'FR001825', 'FR001826', 'FR001827', 'FR001828', 'FR001829', 'FR001830', 'FR001831', 'FR001832', 'FR001833', 'FR001834', 'FR001835', 'FR001836', 'FR001837', 'FR001838', 'FR001840', 'FR001841', 'FR001842', 'FR004303']",1.26,0.498,1.842,3.006,0.564,156.5,27.577,0.168,3.903,1.277,2.6,48.235,3.318,0.0,2.759,2.308,0.837,-0.069,0.034,17.267,1.202,1.0,227.812,4.315,4.0,1816.942,752.331,126.062,8.372,20.297,15.167,0.57,0.182,8,1.166,36.19500000000001,25.074,29.447000000000003,9.285,0.916,8.369,3.516,25.931,25.074,0.0,0.0,0.0,0.0,0.0,23.338,0.3,0.129,12.428,5.292000000000001,25.989,27.115,41.60368723999993,0.0,0.0,0.921,0.0,0.0,4.371,65.903,130.0,0.0,52.298,46.522,32.031,21.003,10.124,1.3,2.354,0.174,0.651,0.011,0.013,0.49799999999999994,0.33599999999999997,0.135,0.5109999999999999,14.0,12.0,11.0,20.88,764.98,3.496,74.46,37.956,26.0
BEWA0120,63400000,EbenEmael,BE,BE_SPW,Geer,5.66359849,50.78178072,5.66359849,50.78178072,,452.26,458.98,0,-1.485870959182777,1991-08-08,2021-12-31,31,359,10745,6920,359.0,0.0,10745.0,0.0,B,,13,4,"['BEWA0008', 'BEWA0103', 'BEWA0120', 'BEVL0212']",0.354,0.167,0.452,1.022,0.771,170.538,14.247,0.175,0.701,0.034,1.0,,,0.0,2.214,2.042,0.922,0.086,0.022,15.008,1.148,4.0,218.505,3.867,3.0,224.997,136.226,61.528,1.553,93.864,0.007,0.519,0.182,8,1.483,0.0,0.0,63.469,36.532,35.309,1.223,0.0,63.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.383,0.079,12.538,0.0,0.0,0.0,0.0,0.0,0.0,128.166,130.0,70.0,56.715,40.452,37.906,21.642,4.504,1.401,0.864,0.113,0.54,0.22800000000000004,0.65,0.106,0.008,0.003,0.756,0.0,0.0,0.0,0.0,0.0,2.539,0.0,0.055,12.0
CZ000187,178500,Tasnovice,CZ,CZ_CHMU,Radbuza,12.8355407323149,49.5662177182329,12.8355407323149,49.5662177182329,,172.02,172.02,0,0.0,2000-11-01,2021-12-31,22,254,7731,7731,0.0,0.0,7731.0,0.0,B,,3,1,['CZ000187'],0.516,0.276,1.096,1.77,0.629,149.3,26.664,0.111,1.544,5.055,2.277,14.41,5.259,0.0,1.876,2.051,1.093,0.223,0.091,16.79,1.171,4.0,232.343,4.126,1.0,887.774,544.238,396.68,6.055,23.187,2.498,0.642,0.123,2,1.09,4.9079999999999995,77.864,0.0,17.229,17.229,0.0,0.0,0.0,73.937,3.927,0.0,0.0,0.0,0.0,3.912,0.996,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.882,130.0,50.0,51.384,45.747,34.659,19.594,8.206,1.428,1.381,0.165,0.594,0.018,0.26,0.25,0.457,0.013,0.51,0.0,0.0,0.0,0.0,0.0,8.266,0.0,0.0,3.0
ES000375,9062,BINIES                             ,ES,ES_CEDEX,,-0.7860511,42.65583299,-0.786051105097637,42.65583299032642,650,161.0,163.028,0,-1.2596273291925415,1942-10-01,2019-09-30,77,865,25909,8406,2215.0,0.0,25909.0,0.0,C,,540,2,"['ES000375', 'ES000392']",2.208,0.793,0.284,3.789,0.486,157.621,31.656,0.09,7.687,9.244,1.624,99.554,13.693,0.0,2.761,2.488,0.901,-0.206,0.053,15.988,1.261,1.0,233.295,4.604,4.0,2350.923,1292.608,655.892,21.31,0.847,76.669,0.47,0.185,10,0.756,0.0,0.0,43.045,56.955,0.0,56.955,0.0,43.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.864,79.419,5.948,6.769,0.0,0.0,7.864,0.0,0.0,0.0,83.012,150.0,30.0,49.686,40.072,38.566,21.361,13.181,1.399,1.717,0.167,0.573,0.0,0.0,0.005,0.6279999999999999,0.36700000000000005,0.005,0.0,0.0,0.0,0.0,0.0,9.832,0.0,1.033,0.0
FR004237,O606401001,L'Arrats Ã  Mauvezin,FR,FR_EAUFRANCE,L'Arrats à Mauvezin,0.872881,43.731538,0.872881,43.731538,,308.0,304.986,0,0.9785714285714318,2007-01-01,2023-09-29,17,196,5323,710,793.0,0.0,92.0,5231.0,D,,541,2,"['FR004236', 'FR004237']",0.345,0.18,3.259,2.376,0.404,168.0,56.294,0.017,1.394,28.814,4.059,110.452,7.486,0.001,2.039,2.643,1.296,-0.062,0.004,18.627,1.215,3.0,244.725,4.589,4.0,427.387,225.424,125.734,4.153,39.761,0.129,0.375,0.179,9,10.998,0.0,0.0,76.242,23.758,23.758,0.0,76.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,74.36,0.0,0.0,0.0,0.0,25.64,0.0,0.0,0.0,107.785,130.0,30.0,56.372,30.403,41.064,28.534,9.399,1.359,1.162,0.106,0.532,0.0,0.568,0.323,0.082,0.021,0.891,1.0,1.0,2.0,1.46,10.38,0.297,41.622,56.769,3.0
PL001121,151200030,BOGUSZYCE,PL,PL_IMGW,Rawka (2726),20.18666638888889,51.74773777777778,20.18666638888889,51.74773777777778,,175.07,190.0,0,-8.528017364482784,1990-11-01,2000-10-31,11,120,3653,3653,0.0,0.0,3653.0,0.0,B,,23,1,['PL001121'],0.404,0.277,1.026,1.076,0.768,160.667,17.5,0.155,0.741,,,0.2,2.0,0.0,1.213,2.058,1.697,0.44,0.075,20.369,1.188,4.0,269.665,4.885,3.0,223.677,185.369,138.035,1.556,88.97,0.0,0.597,0.126,11,27.669,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.087,8.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,130.0,49.77,65.674,21.549,12.777,5.036,1.552,1.047,0.113,0.5,0.014,0.547,0.21000000000000002,0.209,0.013,0.7570000000000001,0.0,0.0,3.0,0.6,1.41,7.892,1.763,0.593,0.0
FI000228,1409120,"Jyräänkoski, pato",FI,FI_SYKE,Kymijoki,26.81222527,60.90267935,26.8122252742761,60.9026793576905,,1212.0,1201.482,0,0.8678217821782201,1963-02-01,2023-05-01,61,722,21884,16374,121.0,0.0,21884.0,0.0,B,,631,3,"['FI000227', 'FI000228', 'FI000267']",0.798,0.476,0.292,2.054,0.773,185.862,30.158,0.209,1.828,,,8.278,19.077,0.0,1.651,1.492,0.904,0.212,0.243,16.3,1.175,4.0,235.581,4.122,3.0,142.81,88.138,58.036,2.43,69.117,0.053,0.552,0.195,4,24.614,99.594,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.0,0.0,0.0,0.0,0.0,99.594,0.0,0.0,0.0,19.28,0.0,0.0,80.72,0.0,0.0,19.28,0.0,0.0,0.0,130.0,130.0,130.0,53.333,74.302,15.992,9.706,4.77,1.537,5.416,0.119,0.458,0.005,0.027,0.086,0.6960000000000001,0.04,0.11299999999999999,0.0,0.0,66.0,160.83,2634.22,23.716,1.779,2.331,11.0
HU000013,1515,Tivadar,HU,HU_CONTACTFORM,Tisza,22.52134,48.06504,22.52134,48.06504,105.4,12540.0,12700.0,0,-1.2759170653907497,2000-02-02,2022-12-31,23,271,7494,1795,875.0,0.0,7494.0,0.0,D,,2,6,"['HU000013', 'HU000014', 'HU000015', 'HUGR0008', 'ROGR0018', 'UAGR0003', 'UAGR0004']",1.482,0.697,0.865,2.187,0.574,175.8,25.946,0.322,4.395,1.365,2.0,12.185,7.576,0.0,2.344,2.111,0.901,0.346,0.145,13.198,1.226,4.0,212.273,3.809,1.0,2272.107,645.963,99.266,12.915,21.888,41.259,0.625,0.188,9,8.137,8.089,4.934,58.769000000000005,27.628,13.253,14.375,45.92,12.849,4.934,0.0,0.0,0.0,0.0,0.0,0.374,0.26,7.455,0.0,26.711,46.814,11.294,15.18086733062407,0.093,0.0,26.322,0.124,0.172,0.0,114.182,130.0,0.0,54.457,42.137,38.168,19.655,8.853,1.386,1.582,0.171,0.555,0.04,0.179,0.23099999999999998,0.444,0.098,0.41,1.0,1.0,9.0,6.88,60.71,11.638,63.814,47.639,9.0
ES000448,9138,MONEVA - C.E.                      ,ES,ES_CEDEX,,-0.83886929,41.13097852,-0.838869299114449,41.13097852806907,610,296.0,279.831,0,5.462499999999994,1951-10-01,1992-09-30,42,491,14945,7883,31.0,0.0,14945.0,0.0,B,,540,2,"['ES000432', 'ES000448']",0.043,0.04,3.259,,0.378,161.8,71.83,0.0,0.186,162.132,28.719,223.378,40.264,0.556,1.069,3.005,2.811,-0.028,0.02,25.648,1.361,3.0,296.266,7.454,4.0,1405.197,919.417,634.334,6.057,29.844,6.104,0.574,0.159,8,3.262,0.0,0.0,89.739,10.261000000000001,7.972,2.289,19.393,70.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.208000000000006,56.296,2.594,0.902,3.512,4.051,0.0,0.0,0.0,32.645,77.706,150.0,0.0,52.544,30.29,35.781,25.685,10.351,1.244,1.0,0.044,0.309,0.003,0.36,0.103,0.077,0.458,0.46299999999999997,0.0,0.0,0.0,0.0,0.0,0.445,1.879,2.843,0.0
FI000087,2200620,Siuntionjoki,FI,FI_SYKE,Siuntionjoki,24.23463852,60.14176415,24.234638529467,60.1417641546062,,425.0,469.074,2,-10.370352941176474,1975-01-01,2000-10-10,26,310,9415,9415,0.0,0.0,9415.0,0.0,B,['FI000086'],613,5,"['FI000084', 'FI000085', 'FI000086', 'FI000087']",0.96,0.541,0.937,3.34,0.6,158.32,40.369,0.09,3.021,1.707,4.4,60.442,24.344,0.0,1.748,1.476,0.844,0.155,0.195,18.6,1.146,1.0,240.996,4.167,3.0,123.065,55.839,-0.058,3.707,50.57,0.529,0.5,0.187,4,16.236,80.672,19.329,0.0,0.0,0.0,0.0,0.0,0.0,19.329,0.0,0.0,0.0,0.0,0.0,63.968,0.0,10.674,6.03,24.035,0.0,21.833,54.133085083801824,0.0,0.0,24.035,0.0,0.0,0.0,130.0,130.0,130.0,51.624,73.036,16.294,10.669,3.951,1.572,3.878,0.117,0.459,0.08199999999999999,0.194,0.09,0.522,0.045,0.28400000000000003,0.0,0.0,20.0,21.71,152.41,19.507,0.0,0.762,13.0
FR003681,H770201001,Le Therain Ã  BonniÃ¨res,FR,FR_EAUFRANCE,Le Therain à Bonnières,1.964983,49.506786,1.964983,49.506786,85,201.0,201.411,0,-0.2044776119402991,1968-07-16,2023-09-30,56,662,20125,15689,40.0,19867.0,0.0,258.0,A,,677,1,['FR003681'],0.691,0.348,0.777,0.998,0.88,167.453,11.937,0.382,1.265,,,,,0.0,1.964,2.022,1.03,-0.036,0.016,16.219,1.149,1.0,230.302,4.344,4.0,247.068,181.033,85.698,2.855,63.267,0.128,0.579,0.172,8,7.24,0.0,0.0,99.986,0.014,0.014,0.0,21.952,78.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.277,130.0,30.0,47.242,45.693,32.653,21.653,8.317,1.44,1.219,0.132,0.619,0.034,0.51,0.36200000000000004,0.094,0.0,0.8720000000000001,0.0,0.0,0.0,0.0,0.0,2.331,0.079,1.831,2.0
GB000250,37008,Chelmer at Springfield,GB,GB_NRFA,Chelmer at Springfield,0.48,51.74,0.48,51.74,23.1,189.62,189.639,0,-0.0100200400801631,1965-11-18,2021-09-30,57,671,20406,20406,0.0,0.0,20406.0,0.0,B,,1013,3,"['GB000250', 'GB000253', 'GB000256']",0.485,0.305,1.928,1.858,0.608,137.709,23.098,0.13,1.557,8.771,1.992,2.542,7.889,0.0,1.559,1.949,1.25,0.038,0.017,17.634,1.181,1.0,244.344,4.458,4.0,126.062,79.379,23.169,1.525,93.213,0.0,0.487,0.199,10,1.204,0.0,0.0,11.619,88.381,0.0,88.381,6.677,4.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929,4.265,0.0,79.806,0.0,0.0,0.0,15.929,0.0,0.0,130.0,130.0,130.0,33.686,35.005,27.534,37.461,7.969,1.332,1.119,0.085,0.545,0.057,0.852,0.075,0.006,0.0,0.9269999999999999,0.0,0.0,0.0,0.0,0.0,1.449,4.954,4.999,5.0
CZ000143,150000,Heřmaň,CZ,CZ_CHMU,Blanice,14.1320331721489,49.2460294333968,14.1320331721489,49.2460294333968,,841.33,841.33,0,0.0,1980-11-01,2021-12-31,42,494,15036,15036,0.0,0.0,15036.0,0.0,B,,3,5,"['CZ000139', 'CZ000140', 'CZ000141', 'CZ000142', 'CZ000143']",0.435,0.227,1.82,1.988,0.6,186.625,43.14,0.1,1.243,4.81,4.213,7.822,3.975,0.0,1.882,2.104,1.118,0.417,0.094,16.45,1.199,4.0,234.874,4.048,1.0,1349.366,604.424,365.94,5.441,35.338,3.147,0.578,0.184,2,4.166,18.096,67.737,0.0,14.167,13.827,0.34,0.0,0.0,62.788,4.949,0.0,0.0,0.0,0.0,17.998,0.098,0.0,0.0,8.861,0.0,89.916,1.223,0.0,0.0,0.0,0.0,0.0,8.861,108.881,130.0,50.0,53.313,43.851,35.913,20.236,7.748,1.414,1.678,0.161,0.586,0.025,0.316,0.254,0.377,0.018000000000000002,0.5700000000000001,1.0,1.0,16.0,4.23,13.06,8.658,9.793,2.377,3.0
FR001704,O454402001,O4544020,FR,FR_EAUFRANCE,Le Sor à Cambounet-sur-le-Sor,2.114606,43.576733,2.114606,43.576733,170,372.0,368.862,0,0.8435483870967678,1977-02-05,2023-09-30,47,539,16156,12004,883.0,13915.0,30.0,2211.0,C,,541,3,"['FR004212', 'FR004213', 'FR001704']",0.606,0.3,2.406,3.992,0.524,160.5,39.894,0.04,2.328,20.168,3.942,118.734,12.316,0.001,1.994,2.556,1.281,-0.043,0.01,19.471,1.221,3.0,256.086,4.994,4.0,922.399,320.975,159.427,4.662,56.763,7.075,0.688,0.173,9,6.954,5.511,7.498,56.672,30.32,15.521,14.799,56.672,0.0,7.498,0.0,0.0,0.0,0.0,0.0,5.511,0.0,0.0,0.0,4.409,82.603,0.0,12.988,0.0,0.0,4.409,0.0,0.0,0.0,95.652,130.0,30.0,50.709,46.467,28.079,25.454,7.557,1.418,0.981,0.134,0.58,0.024999999999999998,0.497,0.243,0.21800000000000003,0.009000000000000001,0.74,4.0,3.0,3.0,1.31,22.38,0.6,30.82,66.365,3.0
FR003443,F450000301,L'Essonne Ã  Bondaroy,FR,FR_EAUFRANCE,L'Essonne à Bondaroy,2.279179,48.174256,2.279179,48.174256,,235.0,242.852,0,-3.3412765957446826,1970-04-06,2010-09-30,41,486,14770,14640,18.0,14344.0,0.0,426.0,A,,677,1,['FR003443'],0.181,0.107,2.189,3.658,0.832,171.275,18.231,0.023,0.484,1.583,1.882,64.865,7.537,0.0,1.673,2.315,1.384,0.014,0.016,18.178,1.153,1.0,243.133,4.486,4.0,164.97,125.417,96.623,0.811,97.742,0.0,0.614,0.143,8,44.461,0.0,0.0,100.0,0.0,0.0,0.0,45.799,54.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.586,87.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.586,123.0,130.0,50.0,53.911,37.696,33.479,28.825,4.929,1.367,1.07,0.132,0.53,0.063,0.681,0.032,0.211,0.011,0.7130000000000001,0.0,0.0,0.0,0.0,0.0,1.056,83.331,100.702,0.0
CZ000286,239500,Děčín-Březiny,CZ,CZ_CHMU,Ploučnice,14.2436474676344,50.7617379252584,14.2436474676344,50.7617379252584,,1183.28,1183.28,0,0.0,2008-01-01,2019-08-22,12,140,4252,4252,0.0,0.0,4252.0,0.0,B,,3,12,"['CZ000275', 'CZ000276', 'CZ000277', 'CZ000278', 'CZ000279', 'CZ000280', 'CZ000281', 'CZ000282', 'CZ000283', 'CZ000284', 'CZ000285', 'CZ000286']",0.615,0.326,1.202,1.095,0.749,158.1,33.884,0.275,1.373,1.031,3.0,,,0.0,1.839,2.096,1.14,0.295,0.087,16.6,1.179,4.0,235.812,4.026,3.0,997.083,360.802,147.387,5.195,37.466,3.777,0.653,0.198,10,1.12,6.617,0.982,16.304,68.102,14.139,53.963,0.0,16.304,0.432,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,6.617,81.64800000000001,2.855,1.195,14.302779319913336,0.0,0.0,0.0,0.0,81.293,0.355,88.256,130.0,30.0,48.704,62.859,23.388,13.754,5.286,1.529,1.681,0.159,0.567,0.051000000000000004,0.159,0.33099999999999996,0.41700000000000004,0.028,0.49,0.0,0.0,15.0,7.12,38.76,8.606,0.0,0.0,10.0
